DATE;TIME;ZAT;OZNAKA;TIP_DOK;BR_DOK;POBROJ;MAG;IMEMAG;KOMINT;IMEKOM;DATUM;VALUTA;PLATENO;AZUR;NALOG;DOLGUVA;POBARUVA;FAKIZNOS;TRANSPORT;CARINA;UTOVAR;TROSOCI;NACINISPOR;TOVARLIST;VOZILO;PRIMIL;PORIZJAVA;MANIPUL;SIFCAR;IMECAR;SIFTRANS;IMETRANS;SIFSPED;IMESPED;DDV19;DDV5;DOK1;DOK2;DOK3;DOK4
18.09.2025;09:09:33;;;2;001218;TINEKS karpo[-3;100;\OR^E;1201;TINEKS MT;18.09.2025;17.12.2025;;;;1746,00;;1663,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;83,00;;;;
18.09.2025;09:10:26;;;2;001219;podr.ramstore city moll;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;17.09.2025;16.11.2025;;;;6038,00;;5750,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;287,50;;;;
01.10.2025;08:55:47;;;2;001220;;100;\OR^E;877;INTEGRAL DOOEL;17.09.2025;02.10.2025;;;;9456,50;;9006,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;450,50;;;;
19.09.2025;09:51:53;;;2;001221;VERO-3 tetovo;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;18.09.2025;17.11.2025;;;;6560,00;;6247,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;312,50;;;;
19.09.2025;10:01:35;;;2;001222;VERO-9 n.banka;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;18.09.2025;17.11.2025;;;;15335,50;;14605,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;730,50;;;;
19.09.2025;10:12:53;;;2;001223;;100;\OR^E;1028;MAKROPROM;18.09.2025;25.09.2025;;;;17753,50;;16908,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;845,50;;;;
19.09.2025;10:14:14;;;2;001224;magacin saraj;100;\OR^E;187;DAUTI-KOMERC KE[&KERI;18.09.2025;18.10.2025;;;;25137,00;;23940,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1197,00;;;;
19.09.2025;10:14:44;;;2;001225;REPTIL- radi[ani;100;\OR^E;1225;REPTIL DPTU;18.09.2025;18.10.2025;;;;5910,00;;5628,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;281,50;;;;
19.09.2025;14:35:06;;;2;001226;REPTIL-8(mesara);100;\OR^E;1225;REPTIL DPTU;18.09.2025;18.10.2025;;;;1743,00;;1660,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;83,00;;;;
16.10.2025;09:09:26;;;2;001227;;100;\OR^E;1328;BONTE KOMPANI;19.09.2025;26.09.2025;;;;19751,00;;18810,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;941,00;;;;
16.10.2025;08:26:11;;;2;001228;;100;\OR^E;160;DOOEL A.M. OHRID;19.09.2025;26.09.2025;;;;21470,50;;20448,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1022,00;;;;
19.09.2025;11:30:36;;;2;001229;bife;100;\OR^E;1331;PEKABESKO A.D.-SKOPJE;19.09.2025;03.11.2025;;;;13000,50;;12381,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;619,00;;;;
19.09.2025;11:31:55;;;2;001230;;100;\OR^E;69;UBAC T.P. GOSTILNICA;19.09.2025;26.09.2025;;;;2541,00;;2420,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;121,00;;;;
23.09.2025;08:33:28;;;2;001231;s.glumovo;100;\OR^E;836;EURO-IS-GRUP S.GLUMOVO;22.09.2025;29.09.2025;;;;18239,00;;17370,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;868,50;;;;
23.09.2025;08:32:56;;;5;000099;;100;\OR^E;100;MAGACIN \OR^E;22.09.2025;22.09.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
24.09.2025;08:42:31;;;9;000071;;100;\OR^E;202;UBEJD DOOEL SKOPJE;24.09.2025;24.09.2025;;;;7800,00;;7428,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;371,50;;;;
01.10.2025;08:56:06;;;2;001232;VERO-6 bitola;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;23.09.2025;22.11.2025;;;;3386,00;;3225,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;161,00;;;;
01.10.2025;08:56:34;;;2;001233;podr.ramstore capitol moll;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;23.09.2025;22.11.2025;;;;3612,00;;3440,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;172,00;;;;
01.10.2025;08:58:24;;;2;001234;VERO-10 k.voda;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;23.09.2025;22.11.2025;;;;5255,00;;5005,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;249,50;;;;
01.10.2025;08:58:54;;;2;001235;VERO-2 taftalixe;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;23.09.2025;22.11.2025;;;;4197,50;;3998,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;199,50;;;;
01.10.2025;08:59:09;;;2;001236;SUPER TINEKS-2 zebra;100;\OR^E;1201;TINEKS MT;23.09.2025;22.12.2025;;;;1746,00;;1663,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;83,00;;;;
01.10.2025;09:03:48;;;2;001237;leeptokarija;100;\OR^E;1168;TP SENDVI^ARA 7;23.09.2025;30.09.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
24.09.2025;10:15:06;;;2;001238;ZUR market-3 przino;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;23.09.2025;23.10.2025;;;;2487,00;;2369,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;118,00;;;;
01.10.2025;09:04:16;;;2;001239;REPTIL-2 crni^e;100;\OR^E;1225;REPTIL DPTU;23.09.2025;23.10.2025;;;;4440,00;;4228,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;211,50;;;;
01.10.2025;09:04:56;;;2;001240;REPTIL-2 mesara;100;\OR^E;1225;REPTIL DPTU;23.09.2025;23.10.2025;;;;2887,50;;2750,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;137,50;;;;
24.09.2025;10:20:09;;;5;000100;;100;\OR^E;100;MAGACIN \OR^E;23.09.2025;23.09.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
01.10.2025;09:05:10;;;2;001241;VERO- n.banka;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;23.09.2025;22.11.2025;;;;6384,00;;6080,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;303,50;;;;
01.10.2025;09:05:40;;;2;001242;;100;\OR^E;907;FITOFARM PLUS SKOPJE;24.09.2025;24.09.2025;;;;13125,00;;12500,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;625,00;;;;
01.10.2025;09:05:56;;;2;001243;SUPER TINEKS-3 prvomajska;100;\OR^E;1201;TINEKS MT;24.09.2025;23.12.2025;;;;2882,50;;2745,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;137,00;;;;
01.10.2025;09:07:42;;;2;001244;SUPER TINEKS-10 cveten pazar;100;\OR^E;1201;TINEKS MT;24.09.2025;23.12.2025;;;;3890,00;;3704,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;185,50;;;;
01.10.2025;09:08:05;;;2;001245;east gate;100;\OR^E;60;BEJKING BREAD IST GEJT SKOPJE;24.09.2025;01.10.2025;;;;1638,00;;1560,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;78,00;;;;
16.10.2025;08:47:26;;;2;001246;TINEKS kumanovo;100;\OR^E;1201;TINEKS MT;24.09.2025;23.12.2025;;;;5516,00;;5253,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;263,00;;;;
01.10.2025;09:08:53;;;2;001247;;100;\OR^E;1028;MAKROPROM;24.09.2025;01.10.2025;;;;22982,50;;21888,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1094,50;;;;
01.10.2025;09:09:19;;;2;001248;GIGO TREJD-4 radi[ani;100;\OR^E;2008;GIGO-TREJD;24.09.2025;01.10.2025;;;;12847,50;;12236,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;611,50;;;;
05.11.2025;09:23:07;;;2;001249;;100;\OR^E;37;GALEKS RA DOOEL;25.09.2025;02.10.2025;;;;6835,50;;6510,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;325,50;;;;
25.09.2025;14:10:27;;;5;000101;;100;\OR^E;100;MAGACIN \OR^E;24.09.2025;24.09.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
01.10.2025;09:10:02;;;2;001250;SUPER TINEKS-4 kon^ar;100;\OR^E;1201;TINEKS MT;25.09.2025;24.12.2025;;;;1746,00;;1663,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;83,00;;;;
01.10.2025;09:10:26;;;2;001251;TINEKS konto bitola-1;100;\OR^E;1201;TINEKS MT;25.09.2025;24.12.2025;;;;11033,00;;10507,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;525,50;;;;
01.10.2025;09:10:48;;;2;001252;;100;\OR^E;165;MRE@A DOO;25.09.2025;02.10.2025;;;;82354,00;;78432,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;3922,00;;;;
01.10.2025;09:11:16;;;2;001253;podr.tineks konto hrom;100;\OR^E;1201;TINEKS MT;25.09.2025;24.12.2025;;;;3493,00;;3326,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;166,50;;;;
01.10.2025;09:11:36;;;2;001254;SUPER TINEKS-11 lisa;100;\OR^E;1201;TINEKS MT;25.09.2025;24.12.2025;;;;2522,00;;2402,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;120,00;;;;
01.10.2025;09:11:50;;;2;001255;TINEKS podr.piom;100;\OR^E;1201;TINEKS MT;25.09.2025;24.12.2025;;;;6080,50;;5790,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;290,00;;;;
01.10.2025;09:12:13;;;2;001256;TINEKS centar-2;100;\OR^E;1201;TINEKS MT;25.09.2025;24.12.2025;;;;5516,00;;5253,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;263,00;;;;
30.09.2025;09:24:00;;;9;000072;;100;\OR^E;1423;GRADOTE DOOEL;26.09.2025;26.09.2025;;;;1365,00;;1300,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;65,00;;;;
30.09.2025;09:25:24;;;9;000073;s.kondovo;100;\OR^E;8;RESTORAN FA-FA SKOPJE;26.09.2025;26.09.2025;;;;4200,00;;4000,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;200,00;;;;
30.09.2025;09:27:15;;;9;000074;;100;\OR^E;1423;GRADOTE DOOEL;30.09.2025;30.09.2025;;;;1365,00;;1300,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;65,00;;;;
30.09.2025;09:36:08;;;9;000075;;100;\OR^E;14;FI[& CIPS SKOPJE;30.09.2025;30.09.2025;;;;2823,00;;2688,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;134,50;;;;
16.10.2025;08:28:32;;;2;001257;DIM market-10 kumanovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;3147,00;;2997,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;150,00;;;;
16.10.2025;08:28:47;;;2;001258;DIM market-11 kumanovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;3987,00;;3797,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;190,00;;;;
16.10.2025;08:29:18;;;2;001259;DIM market-13 kumanovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;3453,00;;3288,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;164,50;;;;
16.10.2025;08:29:33;;;2;001260;DIM market-9 kumanovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;3147,00;;2997,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;150,00;;;;
16.10.2025;08:30:01;;;2;001261;DIM market-15 s.nikole;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;3987,00;;3797,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;190,00;;;;
01.10.2025;09:14:09;;;2;001262;DIM market-4 hrom;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;5607,00;;5340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;267,00;;;;
01.10.2025;09:14:24;;;2;001263;DIM market-6 gor^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;5280,00;;5028,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;251,50;;;;
01.10.2025;09:14:37;;;2;001264;DIM market-22 gor^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;3327,00;;3168,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;158,50;;;;
01.10.2025;09:14:52;;;2;001265;DIM market-14 karpo[-4;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;29.09.2025;29.10.2025;;;;8934,00;;8508,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;425,50;;;;
01.10.2025;09:15:20;;;2;001266;ambasada;100;\OR^E;1168;TP SENDVI^ARA 7;29.09.2025;06.10.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
01.10.2025;08:47:58;;;9;000076;;100;\OR^E;1;ZORAN BITOLA;01.10.2025;16.10.2025;;;;6720,00;;6400,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;320,00;;;;
13.10.2025;10:25:10;;;5;000102;;100;\OR^E;100;MAGACIN \OR^E;01.10.2025;01.10.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
01.10.2025;09:18:02;;;2;001267;VERO-2 taftalixe;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;29.09.2025;28.11.2025;;;;6427,50;;6121,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;306,00;;;;
01.10.2025;09:19:45;;;2;001268;DIM market-1 s.stajkovci;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;30.09.2025;30.10.2025;;;;4314,00;;4108,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;205,50;;;;
01.10.2025;09:20:38;;;2;001269;DIM market-2k.voda;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;30.09.2025;30.10.2025;;;;5607,00;;5340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;267,00;;;;
01.10.2025;09:22:05;;;2;001270;DIM market-3 gazi baba;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;30.09.2025;30.10.2025;;;;9594,00;;9137,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;457,00;;;;
01.10.2025;09:25:54;;;2;001271;DIM market-5 dra^evo;100;\OR^E;74;EURO MARKET-DATI SKOPJE;30.09.2025;30.10.2025;;;;3780,00;;3600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;180,00;;;;
01.10.2025;09:27:13;;;2;001272;DIM market-7 aerodrom;100;\OR^E;74;EURO MARKET-DATI SKOPJE;30.09.2025;30.10.2025;;;;6267,00;;5968,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;298,50;;;;
01.10.2025;09:28:33;;;2;001273;DIM market- d.lisi^e;100;\OR^E;74;EURO MARKET-DATI SKOPJE;30.09.2025;30.10.2025;;;;3780,00;;3600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;180,00;;;;
01.10.2025;09:29:50;;;2;001274;DIM market-17 ^ento;100;\OR^E;74;EURO MARKET-DATI SKOPJE;30.09.2025;30.10.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
01.10.2025;09:30:28;;;2;001275;DIM market-1 ^ento;100;\OR^E;74;EURO MARKET-DATI SKOPJE;30.09.2025;30.10.2025;;;;5607,00;;5340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;267,00;;;;
01.10.2025;09:38:19;;;2;001276;DIM market-19 centar;100;\OR^E;74;EURO MARKET-DATI SKOPJE;30.09.2025;30.10.2025;;;;4440,00;;4228,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;211,50;;;;
01.10.2025;09:39:27;;;2;001277;GIGO TREJD-2 gor^e;100;\OR^E;2008;GIGO-TREJD;29.09.2025;06.10.2025;;;;3471,50;;3306,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;165,50;;;;
01.10.2025;09:40:13;;;2;001278;podr.ramstore g.lisi^e;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;30.09.2025;29.11.2025;;;;1984,50;;1890,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;94,50;;;;
01.10.2025;09:40:58;;;2;001279;VERO-1 aerodrom;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;30.09.2025;29.11.2025;;;;2406,50;;2292,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;114,50;;;;
01.10.2025;09:43:57;;;2;001280;SUPER TINEKS-16 east gate;100;\OR^E;1201;TINEKS MT;30.09.2025;29.12.2025;;;;2134,00;;2032,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;101,50;;;;
01.10.2025;09:44:42;;;2;001281;;100;\OR^E;156;BOSA DVA;30.09.2025;07.10.2025;;;;17237,00;;16416,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;821,00;;;;
01.10.2025;09:46:12;;;2;001282;REPTIL-9 karpo[-3;100;\OR^E;1225;REPTIL DPTU;30.09.2025;30.10.2025;;;;5595,00;;5328,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;266,50;;;;
01.10.2025;09:47:34;;;2;001283;;100;\OR^E;1348;KVATRO;30.09.2025;07.10.2025;;;;12449,00;;11856,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;593,00;;;;
13.10.2025;09:53:21;;;2;001284;REPTIL-25 bardovci;100;\OR^E;1225;REPTIL DPTU;30.09.2025;30.10.2025;;;;5607,00;;5340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;267,00;;;;
01.10.2025;09:49:19;;;2;001285;;100;\OR^E;877;INTEGRAL DOOEL;30.09.2025;15.10.2025;;;;9456,50;;9006,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;450,50;;;;
13.10.2025;09:52:29;;;2;001286;centar;100;\OR^E;24;PLANET PI ES DOOOEL;30.09.2025;07.10.2025;;;;2167,50;;2064,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;103,00;;;;
01.10.2025;09:51:14;;;2;001287;ZUR market-19 dra^evo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;30.09.2025;30.10.2025;;;;13701,00;;13048,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;652,50;;;;
01.10.2025;09:52:25;;;2;001288;VERO-11 tetovo;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;30.09.2025;29.11.2025;;;;2310,50;;2200,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;110,00;;;;
13.10.2025;10:33:54;;;2;001289;;100;\OR^E;1095;BOMAGO;30.09.2025;07.10.2025;;;;19804,50;;18861,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;943,50;;;;
22.10.2025;10:44:06;;;2;001290;ZUR market-7 dra^evo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;30.09.2025;30.10.2025;;;;4950,00;;4714,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;235,50;;;;
02.10.2025;09:29:13;;;9;000077;;100;\OR^E;1423;GRADOTE DOOEL;01.10.2025;01.10.2025;;;;1365,00;;1300,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;65,00;;;;
13.10.2025;10:33:26;;;2;001291;podr.ramstore city moll;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;01.10.2025;30.11.2025;;;;6153,50;;5860,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;293,00;;;;
13.10.2025;10:33:08;;;2;001292;ZUR-9 maxari;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;01.10.2025;31.10.2025;;;;3495,00;;3328,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;166,50;;;;
13.10.2025;10:32:14;;;2;001293;REPTIL-13 maxari;100;\OR^E;1225;REPTIL DPTU;01.10.2025;31.10.2025;;;;4974,00;;4737,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;237,00;;;;
13.10.2025;10:29:55;;;2;001294;ZUR market-14 maxari;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;01.10.2025;31.10.2025;;;;5607,00;;5340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;267,00;;;;
13.10.2025;10:26:41;;;2;001295;;100;\OR^E;1028;MAKROPROM;01.10.2025;08.10.2025;;;;18633,50;;17746,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;887,50;;;;
13.10.2025;10:26:27;;;2;001296;restoran;100;\OR^E;1168;TP SENDVI^ARA 7;01.10.2025;08.10.2025;;;;4399,00;;4189,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;209,50;;;;
13.10.2025;10:26:07;;;2;001297;novo lisi^e;100;\OR^E;56;BEJKING BREAD DOOEL NOVO LISI^E;01.10.2025;08.10.2025;;;;1092,00;;1040,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;52,00;;;;
13.10.2025;10:25:34;;;2;001298;rabotilnica;100;\OR^E;1168;TP SENDVI^ARA 7;02.10.2025;09.10.2025;;;;30793,00;;29326,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1466,50;;;;
13.10.2025;10:24:04;;;2;001299;REPTIL-10 butel;100;\OR^E;1225;REPTIL DPTU;02.10.2025;01.11.2025;;;;4200,00;;4000,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;200,00;;;;
13.10.2025;10:23:53;;;2;001300;REPTIL-8radi[ani;100;\OR^E;1225;REPTIL DPTU;02.10.2025;01.11.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
13.10.2025;10:23:38;;;2;001301;magacin saraj;100;\OR^E;187;DAUTI-KOMERC KE[&KERI;03.10.2025;02.11.2025;;;;105336,00;;100320,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;5016,00;;;;
13.10.2025;10:23:23;;;2;001302;;100;\OR^E;866;BTA MAKEDONIJA DOOEL;03.10.2025;02.11.2025;;;;9261,00;;8820,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;441,00;;;;
13.10.2025;10:23:09;;;2;001303;ZUR market-21 gor^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;06.10.2025;05.11.2025;;;;4314,00;;4108,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;205,50;;;;
13.10.2025;10:22:51;;;2;001304;makpetrol;100;\OR^E;1168;TP SENDVI^ARA 7;06.10.2025;13.10.2025;;;;13197,00;;12568,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;628,50;;;;
09.10.2025;11:34:35;;;5;000103;;100;\OR^E;100;MAGACIN \OR^E;06.10.2025;06.10.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
13.10.2025;10:22:25;;;2;001305;restoran fotka;100;\OR^E;902;LUKSEMURG KOMERC PERO DOOEL SKOPJE;06.10.2025;13.10.2025;;;;2835,00;;2700,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;135,00;;;;
13.10.2025;10:22:02;;;2;001306;REPTIL-17 kozle;100;\OR^E;1225;REPTIL DPTU;06.10.2025;05.11.2025;;;;4200,00;;4000,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;200,00;;;;
13.10.2025;10:21:54;;;2;001307;ZUR-18 rasadnik;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;06.10.2025;05.11.2025;;;;5394,00;;5137,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;257,00;;;;
13.10.2025;10:21:20;;;2;001308;podr.ramstore vardar;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;06.10.2025;05.12.2025;;;;4830,50;;4600,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;230,00;;;;
13.10.2025;10:16:19;;;2;001309;;100;\OR^E;1028;MAKROPROM;06.10.2025;13.10.2025;;;;21252,50;;20241,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1011,50;;;;
13.10.2025;10:15:51;;;2;001310;REPTIL-14 lisi^e;100;\OR^E;1225;REPTIL DPTU;06.10.2025;05.11.2025;;;;9060,00;;8628,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;431,50;;;;
